Delta_X,Delta_Y,U1
2.7725247144699097,1.522739291191101,"[[2.77252471]
 [1.52273929]]"
2.7670944929122925,1.5192330181598663,"[[2.76709449]
 [1.51923302]]"
2.761099696159363,1.5174149572849274,"[[2.7610997 ]
 [1.51741496]]"
2.7557777166366577,1.513901799917221,"[[2.75577772]
 [1.5139018 ]]"
2.7497129440307617,1.5119961202144623,"[[2.74971294]
 [1.51199612]]"
2.744261384010315,1.5085207223892212,"[[2.74426138]
 [1.50852072]]"
2.7382768392562866,1.5065895318984985,"[[2.73827684]
 [1.50658953]]"
2.7328697443008423,1.5031632781028748,"[[2.73286974]
 [1.50316328]]"
2.726913332939148,1.5011805891990662,"[[2.72691333]
 [1.50118059]]"
2.7215282917022705,1.4977854192256927,"[[2.72152829]
 [1.49778542]]"
2.7156050205230713,1.4957776963710785,"[[2.71560502]
 [1.4957777 ]]"
2.7102348804473877,1.492410272359848,"[[2.71023488]
 [1.49241027]]"
2.70436692237854,1.4903874099254608,"[[2.70436692]
 [1.49038741]]"
2.6990127563476562,1.4870494306087494,"[[2.69901276]
 [1.48704943]]"
2.6931347846984863,1.4849642217159271,"[[2.69313478]
 [1.48496422]]"
2.687787413597107,1.4816510379314423,"[[2.68778741]
 [1.48165104]]"
2.681950569152832,1.4795502126216888,"[[2.68195057]
 [1.47955021]]"
2.6766140460968018,1.4762544333934784,"[[2.67661405]
 [1.47625443]]"
2.6708723306655884,1.4741577804088593,"[[2.67087233]
 [1.47415778]]"
2.6655516624450684,1.4708955883979797,"[[2.66555166]
 [1.47089559]]"
2.6597442626953125,1.468679964542389,"[[2.65974426]
 [1.46867996]]"
2.65450119972229,1.465461105108261,"[[2.6545012 ]
 [1.46546111]]"
2.648756742477417,1.463264673948288,"[[2.64875674]
 [1.46326467]]"
2.6434335708618164,1.4599783718585968,"[[2.64343357]
 [1.45997837]]"
2.63771390914917,1.4577684700489044,"[[2.63771391]
 [1.45776847]]"
2.6324188709259033,1.454562097787857,"[[2.63241887]
 [1.4545621 ]]"
2.6267383098602295,1.4523294270038605,"[[2.62673831]
 [1.45232943]]"
2.621474504470825,1.4491522908210754,"[[2.6214745 ]
 [1.44915229]]"
2.6159087419509888,1.4469375014305115,"[[2.61590874]
 [1.4469375 ]]"
2.6106590032577515,1.4437854886054993,"[[2.610659  ]
 [1.44378549]]"
2.6050208806991577,1.4414915442466736,"[[2.60502088]
 [1.44149154]]"
2.5997869968414307,1.438349187374115,"[[2.599787  ]
 [1.43834919]]"
2.5941851139068604,1.4360679984092712,"[[2.59418511]
 [1.436068  ]]"
2.5889700651168823,1.432962954044342,"[[2.58897007]
 [1.43296295]]"
2.5833998918533325,1.4306498169898987,"[[2.58339989]
 [1.43064982]]"
2.578198194503784,1.4275569319725037,"[[2.57819819]
 [1.42755693]]"
2.572650194168091,1.4252542853355408,"[[2.57265019]
 [1.42525429]]"
2.5674641132354736,1.4221879243850708,"[[2.56746411]
 [1.42218792]]"
2.561897397041321,1.4198222160339355,"[[2.5618974 ]
 [1.41982222]]"
2.556732177734375,1.4167690575122833,"[[2.55673218]
 [1.41676906]]"
2.5512510538101196,1.4144242107868195,"[[2.55125105]
 [1.41442421]]"
2.546104311943054,1.4113876521587372,"[[2.54610431]
 [1.41138765]]"
2.5406510829925537,1.4090354144573212,"[[2.54065108]
 [1.40903541]]"
2.5355151891708374,1.4060190320014954,"[[2.53551519]
 [1.40601903]]"
2.5300906896591187,1.4036551117897034,"[[2.53009069]
 [1.40365511]]"
2.52497661113739,1.4006559252738953,"[[2.52497661]
 [1.40065593]]"
2.5196040868759155,1.39836984872818,"[[2.51960409]
 [1.39836985]]"
2.5145116448402405,1.3953883051872253,"[[2.51451164]
 [1.39538831]]"
2.5091392397880554,1.3930057883262634,"[[2.50913924]
 [1.39300579]]"
2.504053294658661,1.3900468945503235,"[[2.50405329]
 [1.39004689]]"
2.4987186789512634,1.387660801410675,"[[2.49871868]
 [1.3876608 ]]"
2.4936551451683044,1.3847202360630035,"[[2.49365515]
 [1.38472024]]"
2.488347589969635,1.3823132812976837,"[[2.48834759]
 [1.38231328]]"
2.483342707157135,1.3794121742248535,"[[2.48334271]
 [1.37941217]]"
2.47806578874588,1.3770043849945068,"[[2.47806579]
 [1.37700438]]"
2.473025679588318,1.3740860670804977,"[[2.47302568]
 [1.37408607]]"
2.4678343534469604,1.3717309683561325,"[[2.46783435]
 [1.37173097]]"
2.4628196954727173,1.368841677904129,"[[2.4628197 ]
 [1.36884168]]"
2.4575908184051514,1.366427093744278,"[[2.45759082]
 [1.36642709]]"
2.4525957107543945,1.363548070192337,"[[2.45259571]
 [1.36354807]]"
2.447402596473694,1.3611367046833038,"[[2.4474026]
 [1.3611367]]"
2.4424256682395935,1.3582700192928314,"[[2.44242567]
 [1.35827002]]"
2.4372678399086,1.355853646993637,"[[2.43726784]
 [1.35585365]]"
2.432366907596588,1.3530373573303223,"[[2.43236691]
 [1.35303736]]"
2.4272589087486267,1.350667953491211,"[[2.42725891]
 [1.35066795]]"
2.422287702560425,1.3478171527385712,"[[2.4222877 ]
 [1.34781715]]"
2.417158603668213,1.3453831374645233,"[[2.4171586 ]
 [1.34538314]]"
2.412248432636261,1.3425592929124832,"[[2.41224843]
 [1.34255929]]"
2.407168209552765,1.340131238102913,"[[2.40716821]
 [1.34013124]]"
2.4022615551948547,1.337336465716362,"[[2.40226156]
 [1.33733647]]"
2.397196352481842,1.3349050730466843,"[[2.39719635]
 [1.33490507]]"
2.3923149704933167,1.332110047340393,"[[2.39231497]
 [1.33211005]]"
2.387321889400482,1.3296855688095093,"[[2.38732189]
 [1.32968557]]"
2.382413625717163,1.3269971162080765,"[[2.38241363]
 [1.32699712]]"
2.3773845434188843,1.3245533257722855,"[[2.37738454]
 [1.32455333]]"
2.372475504875183,1.3217575550079346,"[[2.3724755 ]
 [1.32175756]]"
2.367479681968689,1.319312572479248,"[[2.36747968]
 [1.31931257]]"
2.3626514673233032,1.3165605068206787,"[[2.36265147]
 [1.31656051]]"
2.357686161994934,1.3141347169876099,"[[2.35768616]
 [1.31413472]]"
2.3528799414634705,1.3113950788974762,"[[2.35287994]
 [1.31139508]]"
2.3479540944099426,1.3089703619480133,"[[2.34795409]
 [1.30897036]]"
2.3431634306907654,1.3062452971935272,"[[2.34316343]
 [1.3062453 ]]"
2.338321626186371,1.3038078248500824,"[[2.33832163]
 [1.30380782]]"
2.333559811115265,1.3010916709899902,"[[2.33355981]
 [1.30109167]]"
2.3286483883857727,1.2986431121826172,"[[2.32864839]
 [1.29864311]]"
2.3239742517471313,1.2959305047988892,"[[2.32397425]
 [1.2959305 ]]"
2.3191133737564087,1.2935070991516113,"[[2.31911337]
 [1.2935071 ]]"
2.3143518567085266,1.2908051759004593,"[[2.31435186]
 [1.29080518]]"
2.30951589345932,1.2883815318346024,"[[2.30951589]
 [1.28838153]]"
2.3047961592674255,1.2856939882040024,"[[2.30479616]
 [1.28569399]]"
2.2999730706214905,1.2832712978124619,"[[2.29997307]
 [1.2832713 ]]"
2.295295238494873,1.2806096524000168,"[[2.29529524]
 [1.28060965]]"
2.2905062437057495,1.2782681435346603,"[[2.29050624]
 [1.27826814]]"
2.285838007926941,1.27561254799366,"[[2.28583801]
 [1.27561255]]"
2.2810226678848267,1.2731776982545853,"[[2.28102267]
 [1.2731777 ]]"
2.276372253894806,1.2705252766609192,"[[2.27637225]
 [1.27052528]]"
2.271621286869049,1.2681112885475159,"[[2.27162129]
 [1.26811129]]"
2.266983389854431,1.2654781341552734,"[[2.26698339]
 [1.26547813]]"
2.262252926826477,1.2630709409713745,"[[2.26225293]
 [1.26307094]]"
2.2576414346694946,1.2604487836360931,"[[2.25764143]
 [1.26044878]]"
2.252941608428955,1.2580451667308807,"[[2.25294161]
 [1.25804517]]"
2.2483328580856323,1.2554279118776321,"[[2.24833286]
 [1.25542791]]"
2.243580460548401,1.2530808001756668,"[[2.24358046]
 [1.2530808 ]]"
2.2389983534812927,1.2504850327968597,"[[2.23899835]
 [1.25048503]]"
2.2343198657035828,1.248081773519516,"[[2.23431987]
 [1.24808177]]"
2.229761779308319,1.2454961389303207,"[[2.22976178]
 [1.24549614]]"
2.2251153588294983,1.2431007474660873,"[[2.22511536]
 [1.24310075]]"
2.2205731868743896,1.2405237555503845,"[[2.22057319]
 [1.24052376]]"
2.2159602642059326,1.2381333708763123,"[[2.21596026]
 [1.23813337]]"
2.211429178714752,1.2355679422616959,"[[2.21142918]
 [1.23556794]]"
2.2068082690238953,1.2332577854394913,"[[2.20680827]
 [1.23325779]]"
2.202302038669586,1.2307010293006897,"[[2.20230204]
 [1.23070103]]"
2.1976407170295715,1.2282829880714417,"[[2.19764072]
 [1.22828299]]"
2.1931501626968384,1.2257433831691742,"[[2.19315016]
 [1.22574338]]"
2.1885762214660645,1.223365157842636,"[[2.18857622]
 [1.22336516]]"
2.1841059923171997,1.220843642950058,"[[2.18410599]
 [1.22084364]]"
2.1795650720596313,1.218478411436081,"[[2.17956507]
 [1.21847841]]"
2.175158202648163,1.2159836441278458,"[[2.1751582 ]
 [1.21598364]]"
2.170648515224457,1.2136218696832657,"[[2.17064852]
 [1.21362187]]"
2.1661887764930725,1.2111044824123383,"[[2.16618878]
 [1.21110448]]"
2.1617605090141296,1.208739012479782,"[[2.16176051]
 [1.20873901]]"
2.1573492884635925,1.2062365114688873,"[[2.15734929]
 [1.20623651]]"
2.152862250804901,1.203885942697525,"[[2.15286225]
 [1.20388594]]"
2.1484575271606445,1.2013998925685883,"[[2.14845753]
 [1.20139989]]"
2.1439985036849976,1.1990682780742645,"[[2.1439985 ]
 [1.19906828]]"
2.1396207213401794,1.1965844631195068,"[[2.13962072]
 [1.19658446]]"
2.1351885199546814,1.1942530870437622,"[[2.13518852]
 [1.19425309]]"
2.130827009677887,1.1917818486690521,"[[2.13082701]
 [1.19178185]]"
2.126429498195648,1.1894510686397552,"[[2.1264295 ]
 [1.18945107]]"
2.1221344470977783,1.1870037019252777,"[[2.12213445]
 [1.1870037 ]]"
2.117718815803528,1.1846801936626434,"[[2.11771882]
 [1.18468019]]"
2.113344430923462,1.182211309671402,"[[2.11334443]
 [1.18221131]]"
2.1089671850204468,1.1799035370349884,"[[2.10896719]
 [1.17990354]]"
2.1046509742736816,1.1774591505527496,"[[2.10465097]
 [1.17745915]]"
2.100355625152588,1.1751954853534698,"[[2.10035563]
 [1.17519549]]"
2.0960620045661926,1.1727773249149323,"[[2.096062  ]
 [1.17277732]]"
2.091664731502533,1.170451670885086,"[[2.09166473]
 [1.17045167]]"
2.0873810052871704,1.1680430322885513,"[[2.08738101]
 [1.16804303]]"
2.0830488204956055,1.165747418999672,"[[2.08304882]
 [1.16574742]]"
2.078782796859741,1.1633428633213043,"[[2.0787828 ]
 [1.16334286]]"
2.0744800567626953,1.1610629856586456,"[[2.07448006]
 [1.16106299]]"
2.0702297687530518,1.158673882484436,"[[2.07022977]
 [1.15867388]]"
2.0660418272018433,1.1564390659332275,"[[2.06604183]
 [1.15643907]]"
2.0618146657943726,1.154057651758194,"[[2.06181467]
 [1.15405765]]"
2.057479977607727,1.1517429649829865,"[[2.05747998]
 [1.15174296]]"
2.053265929222107,1.1493655294179916,"[[2.05326593]
 [1.14936553]]"
2.0490241050720215,1.1470826715230942,"[[2.04902411]
 [1.14708267]]"
2.0448365211486816,1.1447127312421799,"[[2.04483652]
 [1.14471273]]"
2.040606379508972,1.1424508541822433,"[[2.04060638]
 [1.14245085]]"
2.036426842212677,1.1401019841432571,"[[2.03642684]
 [1.14010198]]"
2.0322107672691345,1.1378587037324905,"[[2.03221077]
 [1.1378587 ]]"
2.0280489921569824,1.1355005353689194,"[[2.02804899]
 [1.13550054]]"
2.023961901664734,1.1332328170537949,"[[2.0239619 ]
 [1.13323282]]"
2.0198285579681396,1.130889818072319,"[[2.01982856]
 [1.13088982]]"
2.015626311302185,1.1286379545927048,"[[2.01562631]
 [1.12863795]]"
2.0115084648132324,1.1262666806578636,"[[2.01150846]
 [1.12626668]]"
2.00734806060791,1.1240242347121239,"[[2.00734806]
 [1.12402423]]"
2.0032241344451904,1.121704876422882,"[[2.00322413]
 [1.12170488]]"
1.9990953207015991,1.1194811463356018,"[[1.99909532]
 [1.11948115]]"
1.9950076341629028,1.1171836853027344,"[[1.99500763]
 [1.11718369]]"
1.990883708000183,1.1149812936782837,"[[1.99088371]
 [1.11498129]]"
1.9868077635765076,1.1126924753189087,"[[1.98680776]
 [1.11269248]]"
1.98270982503891,1.1103936433792114,"[[1.98270983]
 [1.11039364]]"
1.9786421060562134,1.108114019036293,"[[1.97864211]
 [1.10811402]]"
1.97453773021698,1.1059011369943619,"[[1.97453773]
 [1.10590114]]"
1.9704883694648743,1.1036300212144852,"[[1.97048837]
 [1.10363002]]"
1.9664259552955627,1.1014362126588821,"[[1.96642596]
 [1.10143621]]"
1.9623961448669434,1.099184513092041,"[[1.96239614]
 [1.09918451]]"
1.9583615064620972,1.0969961881637573,"[[1.95836151]
 [1.09699619]]"
1.9543507099151611,1.0947422608733177,"[[1.95435071]
 [1.09474226]]"
1.950356364250183,1.092577300965786,"[[1.95035636]
 [1.0925773 ]]"
1.946368157863617,1.090332642197609,"[[1.94636816]
 [1.09033264]]"
1.9423248171806335,1.0881441980600357,"[[1.94232482]
 [1.0881442 ]]"
1.9383498430252075,1.0859157145023346,"[[1.93834984]
 [1.08591571]]"
1.9343512058258057,1.0837332904338837,"[[1.93435121]
 [1.08373329]]"
1.9303900599479675,1.0815020948648453,"[[1.93039006]
 [1.08150209]]"
1.92640882730484,1.0793482214212418,"[[1.92640883]
 [1.07934822]]"
1.9225302338600159,1.077132523059845,"[[1.92253023]
 [1.07713252]]"
1.9186776280403137,1.0749831199645996,"[[1.91867763]
 [1.07498312]]"
1.914715826511383,1.072679191827774,"[[1.91471583]
 [1.07267919]]"
1.9107323288917542,1.0705184042453766,"[[1.91073233]
 [1.0705184 ]]"
1.9068132042884827,1.0683217644691467,"[[1.9068132 ]
 [1.06832176]]"
1.9028859734535217,1.0661884546279907,"[[1.90288597]
 [1.06618845]]"
1.8989825248718262,1.0640092939138412,"[[1.89898252]
 [1.06400929]]"
1.8950700759887695,1.0618846267461777,"[[1.89507008]
 [1.06188463]]"
1.8911821842193604,1.0597239136695862,"[[1.89118218]
 [1.05972391]]"
1.8872261047363281,1.0576797127723694,"[[1.8872261 ]
 [1.05767971]]"
1.8833568096160889,1.0555207431316376,"[[1.88335681]
 [1.05552074]]"
1.879439353942871,1.0533834397792816,"[[1.87943935]
 [1.05338344]]"
1.8755772709846497,1.0512257814407349,"[[1.87557727]
 [1.05122578]]"
1.8717116713523865,1.049107849597931,"[[1.87171167]
 [1.04910785]]"
1.8678693175315857,1.0469572991132736,"[[1.86786932]
 [1.0469573 ]]"
1.8640210032463074,1.0448656529188156,"[[1.864021  ]
 [1.04486565]]"
1.8602041602134705,1.0427203550934792,"[[1.86020416]
 [1.04272036]]"
1.8564574122428894,1.0406890287995338,"[[1.85645741]
 [1.04068903]]"
1.8526488542556763,1.03854401409626,"[[1.85264885]
 [1.03854401]]"
1.848780632019043,1.0364340096712112,"[[1.84878063]
 [1.03643401]]"
1.8449989557266235,1.03429464250803,"[[1.84499896]
 [1.03429464]]"
1.8412047624588013,1.0322306528687477,"[[1.84120476]
 [1.03223065]]"
1.8374168276786804,1.0301184430718422,"[[1.83741683]
 [1.03011844]]"
1.8336349129676819,1.0280471816658974,"[[1.83363491]
 [1.02804718]]"
1.8298879861831665,1.0259387493133545,"[[1.82988799]
 [1.02593875]]"
1.826137900352478,1.0238738656044006,"[[1.8261379 ]
 [1.02387387]]"
1.8223962783813477,1.0217683166265488,"[[1.82239628]
 [1.02176832]]"
1.8186720609664917,1.0196549743413925,"[[1.81867206]
 [1.01965497]]"
1.8149433135986328,1.0175701677799225,"[[1.81494331]
 [1.01757017]]"
1.8111958503723145,1.0155205428600311,"[[1.81119585]
 [1.01552054]]"
1.807477593421936,1.0134452506899834,"[[1.80747759]
 [1.01344525]]"
1.8037588596343994,1.0114066526293755,"[[1.80375886]
 [1.01140665]]"
1.800151526927948,1.009318321943283,"[[1.80015153]
 [1.00931832]]"
1.7964429259300232,1.0072958767414093,"[[1.79644293]
 [1.00729588]]"
1.7927348613739014,1.0052311643958092,"[[1.79273486]
 [1.00523116]]"
1.7891607284545898,1.0031744465231895,"[[1.78916073]
 [1.00317445]]"
1.7854885458946228,1.0011287108063698,"[[1.78548855]
 [1.00112871]]"
1.7817872166633606,0.9990954771637917,"[[1.78178722]
 [0.99909548]]"
1.7781323790550232,0.9970533140003681,"[[1.77813238]
 [0.99705331]]"
1.7744821906089783,0.9950430877506733,"[[1.77448219]
 [0.99504309]]"
1.7708402872085571,0.993009839206934,"[[1.77084029]
 [0.99300984]]"
1.767200231552124,0.9910074807703495,"[[1.76720023]
 [0.99100748]]"
1.7635784149169922,0.9889785647392273,"[[1.76357841]
 [0.98897856]]"
1.7600611448287964,0.9869824647903442,"[[1.76006114]
 [0.98698246]]"
1.7564557790756226,0.9849705472588539,"[[1.75645578]
 [0.98497055]]"
1.7528058290481567,0.9829516187310219,"[[1.75280583]
 [0.98295162]]"
1.7492114305496216,0.9809430353343487,"[[1.74921143]
 [0.98094304]]"
1.745605707168579,0.9789716713130474,"[[1.74560571]
 [0.97897167]]"
1.7420601844787598,0.9770370945334435,"[[1.74206018]
 [0.97703709]]"
1.7384848594665527,0.9750723466277122,"[[1.73848486]
 [0.97507235]]"
1.7347955703735352,0.9730827249586582,"[[1.73479557]
 [0.97308272]]"
1.731224775314331,0.9711192883551121,"[[1.73122478]
 [0.97111929]]"
1.7276507019996643,0.9691200777888298,"[[1.7276507 ]
 [0.96912008]]"
1.7240768074989319,0.967276506125927,"[[1.72407681]
 [0.96727651]]"
1.7205479145050049,0.9653017595410347,"[[1.72054791]
 [0.96530176]]"
1.71699059009552,0.9633432105183601,"[[1.71699059]
 [0.96334321]]"
1.7134738564491272,0.96138871088624,"[[1.71347386]
 [0.96138871]]"
1.709959328174591,0.9594529308378696,"[[1.70995933]
 [0.95945293]]"
1.706461787223816,0.9574995990842581,"[[1.70646179]
 [0.9574996 ]]"
1.7029540538787842,0.9555715080350637,"[[1.70295405]
 [0.95557151]]"
1.699453353881836,0.9536161012947559,"[[1.69945335]
 [0.9536161 ]]"
1.6960937976837158,0.951670128852129,"[[1.6960938 ]
 [0.95167013]]"
1.6926325559616089,0.949732705950737,"[[1.69263256]
 [0.94973271]]"
1.6891088485717773,0.9477915614843369,"[[1.68910885]
 [0.94779156]]"
1.6856374740600586,0.9458515699952841,"[[1.68563747]
 [0.94585157]]"
1.6821705102920532,0.9439355786889791,"[[1.68217051]
 [0.94393558]]"
1.67872554063797,0.942007951438427,"[[1.67872554]
 [0.94200795]]"
1.675272285938263,0.9401090666651726,"[[1.67527229]
 [0.94010907]]"
1.6718401908874512,0.9382000006735325,"[[1.67184019]
 [0.9382    ]]"
1.6684863567352295,0.9363135136663914,"[[1.66848636]
 [0.93631351]]"
1.6650589108467102,0.934384373947978,"[[1.66505891]
 [0.93438437]]"
1.6616336703300476,0.9324654024094343,"[[1.66163367]
 [0.9324654 ]]"
1.658219814300537,0.9305647928267717,"[[1.65821981]
 [0.93056479]]"
1.6548054218292236,0.9286825377494097,"[[1.65480542]
 [0.92868254]]"
1.6514158844947815,0.9267873503267765,"[[1.65141588]
 [0.92678735]]"
1.6480258107185364,0.9249197579920292,"[[1.64802581]
 [0.92491976]]"
1.6446585655212402,0.9230508534237742,"[[1.64465857]
 [0.92305085]]"
1.6412861347198486,0.9211811749264598,"[[1.64128613]
 [0.92118117]]"
1.637929379940033,0.9192998139187694,"[[1.63792938]
 [0.91929981]]"
1.634652554988861,0.917384478263557,"[[1.63465255]
 [0.91738448]]"
1.6312997937202454,0.9155097268521786,"[[1.63129979]
 [0.91550973]]"
1.627928912639618,0.9136448763310909,"[[1.62792891]
 [0.91364488]]"
1.624592363834381,0.9117794809862971,"[[1.62459236]
 [0.91177948]]"
1.6212632060050964,0.909930425696075,"[[1.62126321]
 [0.90993043]]"
1.6179938316345215,0.9081183755770326,"[[1.61799383]
 [0.90811838]]"
1.614677906036377,0.9062832081690431,"[[1.61467791]
 [0.90628321]]"
1.6113280653953552,0.9044086588546634,"[[1.61132807]
 [0.90440866]]"
1.6080383658409119,0.902699495665729,"[[1.60803837]
 [0.9026995 ]]"
1.6047312021255493,0.9008476354647428,"[[1.6047312 ]
 [0.90084764]]"
1.601360559463501,0.8989911891985685,"[[1.60136056]
 [0.89899119]]"
1.5980775356292725,0.8971555369789712,"[[1.59807754]
 [0.89715554]]"
1.5947924852371216,0.8953378337319009,"[[1.59479249]
 [0.89533783]]"
1.591532826423645,0.8935151925543323,"[[1.59153283]
 [0.89351519]]"
1.5882681608200073,0.8917139997938648,"[[1.58826816]
 [0.891714  ]]"
1.5850111246109009,0.8898964065592736,"[[1.58501112]
 [0.88989641]]"
1.5817612409591675,0.8880967635195702,"[[1.58176124]
 [0.88809676]]"
1.5785130262374878,0.8862774530425668,"[[1.57851303]
 [0.88627745]]"
1.5753597021102905,0.8844522992148995,"[[1.5753597]
 [0.8844523]]"
1.572130560874939,0.8826441476121545,"[[1.57213056]
 [0.88264415]]"
1.5688928365707397,0.8808531472459435,"[[1.56889284]
 [0.88085315]]"
1.565610408782959,0.8791308160871267,"[[1.56561041]
 [0.87913082]]"
1.5623955726623535,0.8773515578359365,"[[1.56239557]
 [0.87735156]]"
1.5591679215431213,0.8755369670689106,"[[1.55916792]
 [0.87553697]]"
1.5559664368629456,0.8737624175846577,"[[1.55596644]
 [0.87376242]]"
1.5527766942977905,0.8719752747565508,"[[1.55277669]
 [0.87197527]]"
1.5495957136154175,0.8702144343405962,"[[1.54959571]
 [0.87021443]]"
1.5464221239089966,0.8684409856796265,"[[1.54642212]
 [0.86844099]]"
1.5432976484298706,0.8667193055152893,"[[1.54329765]
 [0.86671931]]"
1.5401296019554138,0.8649411648511887,"[[1.5401296 ]
 [0.86494116]]"
